351	76	69
352	73	60
353	96	64
354	96	99
355	89	59
356	60	68
357	76	63
358	73	86
359	62	87
360	51	59
361	100	98
362	50	51
363	78	97
364	89	51
365	67	97
366	70	56
367	96	57
368	82	99
369	87	98
370	75	94
371	59	69
372	76	86
373	70	54
374	94	75
375	68	76
376	57	51
377	98	70
378	95	76
379	87	76
380	72	65
381	68	66
382	98	99
383	85	90
384	91	54
385	66	95
386	72	99
387	84	90
388	73	83
389	70	100
390	88	56
391	65	78
392	95	62
393	72	70
394	99	64
395	85	57
396	56	62
397	54	80
398	55	99
399	86	81
400	61	55
401	88	96
402	100	86
403	90	94
404	76	53
405	58	61
406	66	83
407	54	78
408	90	73
409	55	64
410	82	76
411	55	54
412	95	60
413	87	79
414	56	56
415	56	73
416	63	88
417	51	89
418	54	60
419	54	86
420	98	86
421	54	95
422	51	83
423	79	65
424	74	53
425	59	97
426	99	79
427	56	69
428	81	76
429	52	74
430	100	55
431	98	55
432	92	92
433	52	81
434	65	93
435	92	97
436	89	56
437	73	100
438	84	63
439	96	82
440	73	50
441	86	55
442	90	80
443	57	62
444	99	68
445	77	60
446	59	58
447	98	68
448	51	90
449	95	82
450	77	85
451	92	91
452	84	72
453	78	67
454	67	62
455	57	66
456	63	51
457	67	67
458	86	64
459	55	95
460	77	62
461	84	88
462	95	90
463	93	89
464	77	67
465	100	89
466	53	83
467	80	88
468	97	63
469	80	64
470	78	95
471	55	66
472	54	70
473	62	99
474	71	88
475	70	74
476	72	80
477	80	99
478	72	91
479	69	69
480	79	81
481	71	86
482	98	58
483	54	68
484	60	75
485	61	83
486	73	98
487	76	97
488	50	66
489	69	66
490	100	66
491	56	52
492	76	60
493	85	94
494	89	92
495	56	79
496	61	96
497	74	87
498	63	56
499	61	74
500	70	67
501	50	70
502	88	89
503	84	99
504	61	63
505	59	51
506	94	52
507	52	93
508	53	81
509	57	67
510	71	52
511	98	90
512	86	86
513	52	80
514	64	51
515	95	63
516	82	52
517	94	97
518	94	62
519	65	72
520	79	93
521	85	66
522	100	66
523	62	92
524	97	80
525	97	70
526	66	59
527	86	86
528	62	86
529	55	99
530	94	100
531	68	97
532	67	79
533	98	89
534	84	69
535	50	67
536	83	78
537	80	75
538	84	92
539	89	96
540	92	65
541	56	84
542	50	66
543	79	88
544	51	86
545	81	58
546	90	70
547	51	56
548	71	56
549	70	76
550	56	58
551	61	67
552	73	80
553	56	55
554	77	52
555	82	98
556	75	69
557	100	53
558	77	78
559	98	83
560	58	75
561	61	97
562	53	75
563	79	89
564	89	72
565	93	80
566	79	54
567	54	74
568	52	90
569	79	85
570	60	66
571	51	74
572	84	85
573	73	69
574	52	94
575	88	74
576	77	83
577	93	76
578	50	60
579	88	100
580	97	92
581	97	65
582	60	85
583	98	67
584	73	82
585	56	95
586	68	58
587	57	92
588	50	58
589	66	63
590	50	91
591	72	68
592	63	60
593	51	87
594	69	85
595	62	70
596	61	81
597	90	53
598	76	97
599	56	56
600	65	83
601	85	76
602	53	53
603	85	50
604	59	51
605	52	58
606	65	65
607	75	76
608	98	77
609	75	87
610	89	97
611	61	58
612	71	54
613	96	84
614	67	54
615	85	88
616	74	96
617	100	60
618	62	67
619	67	82
620	90	97
621	79	95
622	85	86
623	80	53
624	73	69
625	82	65
626	86	53
627	76	88
628	83	53
629	52	74
630	69	57
631	68	65
632	96	57
633	84	98
634	79	100
635	78	99
636	72	56
637	87	68
638	67	54
639	65	57
640	57	65
641	78	51
642	89	74
643	75	83
644	74	93
645	100	87
646	95	86
647	75	97
648	78	76
649	83	53
650	87	60
651	62	82
652	59	84
653	90	95
654	100	90
655	62	90
656	65	96
657	96	94
658	76	96
659	85	95
660	70	91
661	97	61
662	62	76
663	75	66
664	98	90
665	80	50
666	95	66
667	51	70
668	94	65
669	64	75
670	96	72
671	73	66
672	73	94
673	90	65
674	94	99
675	51	91
676	71	95
677	75	68
678	51	76
679	51	84
680	51	71
681	60	76
682	95	91
683	97	71
684	84	59
685	80	78
686	69	95
687	56	51
688	83	80
689	51	83
690	70	86
691	93	52
692	87	78
693	99	62
694	69	66
695	82	69
696	82	97
697	86	77
698	81	76
699	58	57
700	97	50
701	85	51
702	87	67
703	85	96
704	61	64
705	89	96
706	76	97
707	97	94
708	86	56
709	99	68
710	51	89
711	74	98
712	87	88
713	79	97
714	50	57
715	57	96
716	84	66
717	83	97
718	89	57
719	55	79
720	88	72
721	62	64
722	68	79
723	51	58
724	90	99
725	72	62
726	93	66
727	74	57
728	77	64
729	51	83
730	76	95
731	81	88
732	78	69
733	71	80
734	76	80
735	92	63
736	53	69
737	78	55
738	50	97
739	68	77
740	74	53
741	79	57
742	86	80
743	54	51
744	69	77
745	85	55
746	51	56
747	83	78
748	94	96
749	92	50
750	77	79
751	60	86
752	89	78
753	85	61
754	94	100
755	86	54
756	76	100
757	91	74
758	67	60
759	70	93
760	77	100
761	60	82
762	63	91
763	69	87
764	54	93
765	69	87
766	95	88
767	68	88
768	62	89
769	60	88
770	65	68
771	98	75
772	72	63
773	51	50
774	83	70
775	95	97
776	63	74
777	50	91
778	66	66
779	50	67
780	91	70
781	100	79
782	68	53
783	94	85
784	91	100
785	72	74
786	83	56
787	73	95
788	92	74
789	92	54
790	63	83
791	78	71
792	53	94
793	84	98
794	60	84
795	56	91
796	91	74
797	56	85
798	95	73
799	77	69
800	71	89
801	73	93
802	89	61
803	100	97
804	93	92
805	84	98
806	61	72
807	83	54
808	59	70
809	93	96
810	81	97
811	53	81
812	58	100
813	93	96
814	84	88
815	65	55
816	95	90
817	88	68
818	91	62
819	99	67
820	69	99
821	70	78
822	65	74
823	77	74
824	63	98
825	91	96
826	89	62
827	50	99
828	67	85
829	83	52
830	52	74
831	79	68
832	90	60
833	97	82
834	80	73
835	71	58
836	70	68
837	53	90
838	54	97
839	88	88
840	64	95
841	97	60
842	100	71
843	70	100
844	55	63
845	58	71
846	75	96
847	73	75
848	65	51
849	89	62
850	97	63
851	71	54
852	72	74
853	75	58
854	84	94
855	98	54
856	92	60
857	61	93
858	89	65
859	98	74
860	67	97
861	82	59
862	91	53
863	52	51
864	55	58
865	67	93
866	65	88
867	56	71
868	66	88
869	69	62
870	99	75
871	52	53
872	81	76
873	79	93
874	50	50
875	62	52
876	65	62
877	87	85
878	63	100
879	61	86
880	76	87
881	87	99
882	67	87
883	78	55
884	78	77
885	95	97
886	73	60
887	64	96
888	78	65
889	64	70
890	86	72
891	69	68
892	92	55
893	69	50
894	64	53
895	67	94
896	78	84
897	84	62
898	81	55
899	75	97
900	97	67
901	100	58
902	80	60
903	98	69
904	89	77
905	82	83
906	87	98
907	53	76
908	89	80
909	73	87
910	78	90
911	56	54
912	58	78
913	92	68
914	50	54
915	59	89
916	79	69
917	76	81
918	84	59
919	64	54
920	89	87
921	85	94
922	97	83
923	96	78
924	77	58
925	54	54
926	99	55
927	52	69
928	65	70
929	88	86
930	51	98
931	62	80
932	62	88
933	89	52
934	74	97
935	78	78
936	99	96
937	87	57
938	98	81
939	71	58
940	74	85
941	69	89
942	91	74
943	93	67
944	85	71
945	77	85
946	83	92
947	94	93
948	89	55
949	95	85
950	87	91
951	96	69
952	62	95
953	96	67
954	61	55
955	50	73
956	91	79
957	78	99
958	51	81
959	59	73
960	78	94
961	61	73
962	76	72
963	62	73
964	60	54
965	59	75
966	73	77
967	56	69
968	91	53
969	66	81
970	98	97
971	63	94
972	90	67
973	85	93
974	93	73
975	57	74
976	74	54
977	52	93
978	59	77
979	62	59
980	73	85
981	79	77
982	56	52
983	77	52
984	100	94
985	53	84
986	72	73
987	66	86
988	69	87
989	78	52
990	50	93
991	98	87
992	99	89
993	63	54
994	61	79
995	84	96
996	62	71
997	61	61
998	69	73
999	98	80
1000	94	92
1001	86	93
1002	80	74
1003	65	59
1004	84	90
1005	51	62
1006	93	63
1007	96	92
1008	63	61
1009	50	85
1010	59	99
1011	66	89
1012	87	56
1013	52	73
1014	56	80
1015	60	58
1016	84	74
1017	59	52
1018	81	89
1019	72	90
1020	89	77
1021	88	97
1022	50	55
1023	64	61
1024	86	63
1025	69	52
1026	56	76
1027	92	100
1028	90	93
1029	82	93
1030	97	79
1031	63	80
1032	84	75
1033	84	100
1034	79	100
1035	61	68
1036	98	91
1037	95	66
1038	86	52
1039	50	78
1040	66	51
1041	91	63
1042	75	53
1043	96	99
1044	95	73
1045	78	59
1046	58	87
1047	76	55
1048	100	62
1049	88	100
1050	79	85
1051	64	74
1052	88	61
1053	77	91
1054	88	97
1055	81	98
1056	83	90
1057	84	57
1058	72	87
1059	67	67
1060	93	99
1061	85	77
1062	70	100
1063	100	65
1064	88	95
1065	67	72
1066	74	69
1067	54	80
1068	71	92
1069	65	74
1070	78	68
1071	65	67
1072	77	62
1073	81	87
1074	88	71
1075	57	75
1076	71	56
1077	90	76
1078	72	80
1079	75	88
1080	57	79
1081	78	55
1082	77	60
1083	93	77
1084	57	76
1085	75	89
1086	80	53
1087	82	93
1088	69	72
1089	51	93
1090	100	73
1091	98	86
1092	69	100
1093	59	54
1094	98	84
1095	86	50
1096	96	76
1097	74	77
1098	56	61
1099	65	87
1100	50	72
1101	58	67
1102	99	54
1103	96	86
1104	93	50
1105	65	89
1106	73	82
1107	82	54
1108	76	58
1109	98	66
1110	77	80
1111	58	58
1112	87	66
1113	61	100
1114	52	66
1115	76	51
1116	63	75
1117	62	77
1118	54	60
1119	84	58
1120	60	99
1121	75	68
1122	82	92
1123	68	98
1124	77	72
1125	58	62
1126	57	90
1127	54	53
1128	69	66
1129	79	65
1130	51	82
1131	64	96
1132	91	91
1133	71	62
1134	69	78
1135	50	64
1136	92	85
1137	86	79
1138	77	80
1139	54	61
1140	71	50
1141	62	60
1142	91	94
1143	87	71
1144	93	57
1145	83	60
1146	92	87
1147	70	56
1148	68	78
1149	75	85
1150	70	70
1151	83	99
1152	77	77
1153	53	59
1154	95	50
1155	57	58
1156	89	88
1157	57	78
1158	95	55
1159	52	65
1160	59	69
1161	69	50
1162	69	88
1163	76	86
1164	95	91
1165	88	72
1166	84	60
1167	88	81
1168	55	90
1169	100	54
1170	60	90
1171	74	74
1172	53	94
1173	84	88
1174	99	98
1175	60	70
1176	59	74
1177	54	74
1178	96	82
1179	60	89
1180	65	100
1181	69	77
1182	67	80
1183	53	74
1184	94	85
1185	54	50
1186	54	94
1187	67	97
1188	76	71
1189	99	100
1190	69	86
1191	78	82
1192	85	53
1193	64	64
1194	95	83
1195	57	100
1196	51	86
1197	86	96
1198	91	83
1199	51	72
1200	83	97
1201	59	95
1202	54	83
1203	70	100
1204	90	65
1205	89	84
1206	60	57
1207	58	52
1208	73	90
1209	73	69
1210	56	98
1211	66	97
1212	90	56
1213	69	82
1214	73	82
1215	71	71
1216	51	61
1217	95	97
1218	55	80
1219	87	54
1220	60	67
1221	54	69
1222	67	69
1223	92	59
1224	59	56
1225	57	90
1226	67	64
1227	89	53
1228	86	80
1229	84	79
1230	99	68
1231	92	67
1232	83	79
1233	55	61
1234	91	79
1235	73	89
1236	85	58
1237	92	56
1238	63	51
1239	88	76
1240	55	70
1241	80	76
1242	63	51
1243	70	78
1244	60	82
1245	97	81
1246	75	93
1247	50	51
1248	61	57
1249	60	95
1250	76	81
1251	89	55
1252	85	88
1253	66	82
1254	70	72
1255	71	87
1256	89	81
1257	95	76
1258	88	78
1259	72	92
1260	86	76
1261	55	97
1262	69	61
1263	84	91
1264	74	74
1265	64	91
1266	68	60
1267	57	57
1268	96	90
1269	89	58
1270	52	76
1271	50	93
1272	74	89
1273	89	51
1274	84	89
1275	78	79
1276	67	62
1277	60	62
1278	83	70
1279	96	60
1280	81	79
1281	99	54
1282	56	50
1283	96	62
1284	94	56
1285	95	77
1286	86	53
1287	91	58
1288	68	82
1289	64	50
1290	87	72
1291	71	71
1292	97	91
1293	50	87
1294	58	64
1295	55	63
1296	67	100
1297	91	66
1298	89	92
1299	99	67
1300	61	99
1301	62	70
1302	92	91
1303	57	60
1304	99	94
1305	77	68
1306	58	64
1307	80	88
1308	75	63
1309	88	50
1310	71	58
1311	62	75
1312	68	87
1313	89	57
1314	58	77
1315	70	68
1316	96	74
1317	85	56
1318	63	62
1319	53	53
1320	92	50
1321	63	98
1322	62	50
1323	58	88
1324	99	80
1325	64	54
1326	53	81
1327	56	75
1328	81	68
1329	91	65
1330	81	63
1331	53	97
1332	89	58
1333	88	73
1334	68	54
1335	96	92
1336	92	58
1337	71	93
1338	71	51
1339	72	50
1340	95	76
1341	96	64
1342	89	68
1343	79	85
1344	86	86
1345	67	52
1346	66	74
1347	72	81
1348	57	85
1349	85	78
1350	89	81
1351	87	83
1352	91	61
1353	85	83
1354	69	87
1355	98	89
1356	93	99
1357	83	53
1358	88	70
1359	72	73
1360	76	86
1361	74	66
1362	100	86
1363	69	50
1364	97	72
1365	79	73
1366	90	72
1367	59	98
1368	51	89
1369	68	90
1370	60	62
1371	91	83
1372	69	54
1373	52	92
1374	79	88
1375	77	94
1376	55	51
1377	81	80
1378	57	83
1379	55	61
1380	96	74
1381	51	65
1382	57	51
1383	86	64
1384	55	80
1385	92	64
1386	90	55
1387	79	54
1388	98	57
1389	78	57
1390	80	90
1391	57	69
1392	63	93
1393	65	69
1394	68	89
1395	94	52
1396	56	65
1397	73	71
1398	60	80
1399	56	73
1400	57	93
1401	70	82
1402	65	89
1403	68	55
1404	99	71
1405	100	79
1406	92	65
1407	96	90
1408	89	53
1409	79	62
1410	68	89
1411	97	99
1412	72	62
1413	51	64
1414	97	73
1415	69	94
1416	72	97
1417	95	82
1418	88	60
1419	73	76
1420	90	57
1421	86	95
1422	90	94
1423	55	60
1424	62	68
1425	89	91
1426	81	76
1427	100	74
1428	56	86
1429	85	82
1430	59	60
1431	67	55
1432	62	63
1433	62	60
1434	80	67
1435	87	55
1436	54	86
1437	57	69
1438	96	60
1439	94	64
1440	68	86
1441	52	63
1442	66	62
1443	54	67
1444	82	69
1445	75	76
1446	86	59
1447	97	84
1448	100	95
1449	97	93
1450	89	93
1451	63	90
1452	73	67
1453	99	73
1454	74	83
1455	54	82
1456	81	66
1457	86	92
1458	97	59
1459	72	52
1460	85	74
1461	83	57
1462	50	88
1463	54	60
1464	96	83
1465	81	51
1466	56	90
1467	76	74
1468	90	90
1469	70	89
1470	59	89
1471	99	63
1472	97	88
1473	89	99
1474	93	96
1475	63	65
1476	54	75
1477	70	55
1478	54	62
1479	53	66
1480	100	84
1481	81	77
1482	92	99
1483	86	89
1484	66	98
1485	80	91
1486	82	82
1487	63	89
1488	84	87
1489	68	90
1490	50	64
1491	84	73
1492	68	56
1493	93	61
1494	99	64
1495	95	64
1496	55	54
1497	73	56
1498	84	51
1499	55	75
1500	65	93
1501	55	68
1502	91	95
1503	76	79
1504	74	60
1505	90	97
1506	70	56
1507	61	77
1508	59	63
1509	65	69
1510	94	63
1511	99	54
1512	85	82
1513	90	62
1514	82	94
1515	95	59
1516	51	56
1517	96	80
1518	61	61
1519	61	54
1520	88	76
1521	96	53
1522	97	99
1523	72	83
1524	99	69
1525	65	67
1526	79	55
1527	95	54
1528	77	90
1529	72	58
1530	90	88
1531	63	76
1532	86	58
1533	87	58
1534	79	56
1535	63	60
1536	67	86
1537	99	54
1538	96	76
1539	50	77
1540	57	90
1541	59	96
1542	55	60
1543	83	88
1544	91	51
1545	80	55
1546	63	73
1547	92	53
1548	80	93
1549	96	75
1550	56	62
1551	86	86
1552	93	71
1553	55	66
1554	82	74
1555	91	81
1556	87	71
1557	50	69
1558	100	61
1559	86	51
1560	73	94
1561	78	100
1562	87	63
1563	85	68
1564	85	75
1565	81	68
1566	58	92
1567	99	81
1568	98	74
1569	100	70
1570	65	50
1571	75	67
1572	85	98
1573	73	73
1574	59	71
1575	56	76
1576	58	81
1577	99	80
1578	100	59
1579	63	69
1580	65	81
1581	66	85
1582	90	82
1583	76	53
1584	80	69
1585	86	81
1586	77	74
1587	93	72
1588	56	54
1589	70	58
1590	96	74
1591	85	72
1592	75	90
1593	57	96
1594	94	99
1595	51	89
1596	94	63
1597	100	70
1598	93	96
1599	90	52
1600	69	57
1601	72	76
1602	76	96
1603	96	52
1604	75	66
1605	59	94
1606	87	91
1607	57	87
1608	76	89
1609	91	92
1610	90	78
1611	99	88
1612	99	88
1613	58	58
1614	51	61
1615	74	89
1616	57	72
1617	67	82
1618	92	85
1619	74	100
1620	79	92
1621	66	61
1622	82	100
1623	71	77
1624	53	98
1625	74	73
1626	67	95
1627	70	52
1628	58	82
1629	53	86
1630	66	56
1631	53	82
1632	55	62
1633	76	70
1634	63	98
1635	60	97
1636	84	58
1637	79	63
1638	80	90
1639	58	82
1640	65	76
1641	89	59
1642	69	52
1643	78	53
1644	90	76
1645	74	86
1646	99	54
1647	94	77
1648	58	68
1649	86	84
1650	89	97
1651	75	52
1652	93	95
1653	96	74
1654	69	52
1655	95	57
1656	100	63
1657	65	65
1658	88	64
1659	94	100
1660	60	66
1661	66	90
1662	62	59
1663	84	65
1664	96	56
1665	68	97
1666	89	60
1667	91	62
1668	78	69
1669	61	79
1670	56	84
1671	60	79
1672	52	94
1673	71	60
1674	56	75
1675	66	93
1676	79	64
1677	56	71
1678	54	52
1679	95	58
1680	81	93
1681	97	86
1682	54	62
1683	100	96
1684	84	89
1685	100	50
1686	79	68
1687	82	58
1688	53	56
1689	69	84
1690	82	67
1691	81	69
1692	94	50
1693	94	70
1694	60	76
1695	72	99
1696	87	100
1697	62	66
1698	85	97
1699	93	71
1700	85	89
1701	95	50
1702	70	98
1703	53	68
1704	53	73
1705	52	54
1706	90	61
1707	92	65
1708	61	51
1709	77	85
1710	99	52
1711	98	68
1712	84	88
1713	91	90
1714	61	56
1715	95	76
1716	54	85
1717	67	72
1718	55	60
1719	100	81
1720	53	69
1721	67	86
1722	93	92
1723	69	59
1724	50	64
1725	69	66
1726	68	79
1727	64	74
1728	70	65
1729	92	55
1730	75	88
1731	89	88
1732	53	61
1733	50	95
1734	97	86
1735	66	68
1736	79	100
1737	62	88
1738	83	66
1739	71	78
1740	95	83
1741	76	83
1742	72	65
1743	93	83
1744	62	81
1745	65	78
1746	79	71
1747	55	91
1748	80	81
1749	92	87
1750	55	81
1751	62	92
1752	70	99
1753	88	99
1754	84	64
1755	85	51
1756	75	67
1757	53	97
1758	79	54
1759	71	83
1760	86	90
1761	92	80
1762	92	79
1763	85	81
1764	83	69
1765	54	90
1766	77	65
1767	55	57
1768	83	93
1769	96	73
1770	94	95
1771	79	97
1772	69	50
1773	82	77
1774	78	62
1775	82	62
1776	83	89
1777	59	89
1778	70	97
1779	52	94
1780	93	82
1781	52	80
1782	56	86
1783	84	64
1784	81	87
1785	96	97
1786	76	87
1787	79	80
1788	53	95
1789	95	62
1790	74	89
1791	72	91
1792	51	52
1793	69	78
1794	84	52
1795	55	55
1796	57	84
1797	63	73
1798	91	87
1799	76	59
1800	97	50
1801	55	51
1802	66	98
1803	79	57
1804	97	67
1805	50	76
1806	56	51
1807	76	90
1808	63	59
1809	87	69
1810	98	96
1811	54	79
1812	91	94
1813	82	50
1814	82	64
1815	50	88
1816	85	84
1817	96	58
1818	72	85
1819	86	60
1820	96	54
1821	87	82
1822	58	74
1823	67	93
1824	69	55
1825	93	88
1826	89	64
1827	75	95
1828	98	98
1829	74	57
1830	75	60
1831	93	97
1832	64	72
1833	72	77
1834	65	84
1835	88	88
1836	95	96
1837	89	91
1838	65	66
1839	65	92
1840	52	63
1841	86	90
1842	81	100
1843	91	67
1844	56	77
1845	98	65
1846	54	76
1847	65	69
1848	67	80
1849	92	56
1850	99	99
1851	57	65
1852	73	67
1853	99	72
1854	79	55
1855	75	56
1856	92	72
1857	93	66
1858	95	62
1859	83	76
1860	52	50
1861	55	81
1862	81	54
1863	84	64
1864	55	82
1865	59	76
1866	51	85
1867	71	83
1868	65	87
1869	85	98
1870	100	51
1871	71	91
1872	73	81
1873	51	87
1874	69	75
1875	51	81
1876	66	61
1877	93	87
1878	80	56
1879	71	59
1880	52	56
1881	60	69
1882	73	81
1883	86	77
1884	94	53
1885	56	78
1886	92	65
1887	84	85
1888	58	59
1889	52	62
1890	87	50
1891	54	63
1892	60	55
1893	81	92
1894	91	86
1895	82	61
1896	97	73
1897	88	92
1898	58	66
1899	92	59
1900	89	67
1901	79	70
1902	50	93
1903	67	82
1904	82	56
1905	72	69
1906	68	58
1907	94	56
1908	93	59
1909	97	51
1910	70	64
1911	75	65
1912	95	57
1913	76	54
1914	91	58
1915	77	90
1916	56	96
1917	74	52
1918	57	71
1919	99	58
1920	67	64
1921	55	73
1922	62	95
1923	91	83
1924	96	52
1925	52	93
1926	85	90
1927	99	75
1928	93	69
1929	86	75
1930	86	74
1931	58	84
1932	54	65
1933	96	55
1934	58	81
1935	51	54
1936	81	66
1937	95	54
1938	78	63
1939	89	56
1940	67	99
1941	72	98
1942	50	74
1943	72	53
1944	70	62
1945	51	83
1946	59	90
1947	80	82
1948	76	54
1949	87	50
1950	59	70
1951	66	94
1952	81	59
1953	69	55
1954	71	84
1955	54	97
1956	99	59
1957	70	60
1958	63	84
1959	76	89
1960	51	74
1961	91	65
1962	95	93
1963	100	91
1964	98	77
1965	63	73
1966	74	57
1967	82	94
1968	83	61
1969	61	65
1970	74	82
1971	74	96
1972	76	87
1973	50	69
1974	63	55
1975	100	59
1976	76	61
1977	77	90
1978	75	91
1979	54	58
1980	64	79
1981	85	87
1982	97	85
1983	76	98
1984	81	60
1985	92	95
1986	87	91
1987	65	65
1988	86	71
1989	50	56
1990	72	69
1991	77	53
1992	86	72
1993	97	85
1994	52	73
1995	82	81
1996	59	82
1997	67	65
1998	94	61
1999	87	76
2000	62	89
2001	91	63
2002	80	70
2003	69	73
2004	61	86
2005	70	51
2006	92	72
2007	58	85
2008	96	67
2009	68	52
2010	61	51
2011	93	89
2012	75	58
2013	98	78
2014	62	65
2015	99	66
2016	78	60
2017	56	58
2018	85	86
2019	64	89
2020	68	95
2021	56	66
2022	80	96
2023	88	53
2024	63	77
2025	55	91
2026	50	97
2027	66	50
2028	81	77
2029	78	94
2030	82	58
2031	95	89
2032	60	69
2033	63	65
2034	53	70
2035	83	85
2036	70	90
2037	55	98
2038	52	91
2039	87	83
2040	100	100
2041	83	92
2042	93	80
2043	79	90
2044	66	51
2045	55	74
2046	77	87
2047	56	80
2048	58	90
2049	53	63
2050	74	56
2051	78	78
2052	99	88
2053	67	83
2054	66	52
2055	78	62
2056	77	100
2057	70	72
2058	55	79
2059	86	74
2060	100	69
2061	84	99
2062	99	95
2063	60	97
2064	93	58
2065	84	72
2066	61	54
2067	54	62
2068	87	71
2069	92	93
2070	57	73
2071	58	68
2072	84	78
2073	69	91
2074	88	53
2075	86	72
2076	90	95
2077	54	93
2078	97	65
2079	93	73
2080	72	73
2081	62	92
2082	61	79
2083	57	73
2084	84	96
2085	76	73
2086	53	94
2087	54	66
2088	63	72
2089	53	60
2090	84	55
2091	80	72
2092	73	87
2093	88	76
2094	88	95
2095	88	74
2096	58	92
2097	53	88
2098	72	76
2099	85	92
2100	92	94
2101	63	70
2102	68	80
2103	61	68
2104	78	97
2105	68	87
2106	67	73
2107	63	64
2108	99	81
2109	69	53
2110	58	51
2111	76	99
2112	87	81
2113	90	96
2114	100	69
2115	84	94
2116	100	52
2117	77	50
2118	69	90
2119	89	86
2120	69	66
2121	80	73
2122	100	80
2123	90	53
2124	68	63
2125	59	69
2126	63	62
2127	72	89
2128	72	57
2129	92	90
2130	74	88
2131	60	56
2132	98	90
2133	97	90
2134	82	76
2135	97	86
2136	50	73
2137	73	61
2138	79	99
2139	96	91
2140	82	86
2141	55	96
2142	90	83
